flow_duration,Rate,Number,IAT,Tot size,label
5.213590261936187,0.3836128867419986,9.5,82981671.39392926,54.0,DoS-SYN_Flood
0.0103131198883056,9.495841662516538,9.5,83676895.22287709,581.92,Mirai-greeth_flood
0.0,1.96975367854592,9.5,83132299.85854985,42.0,DDoS-ICMP_Flood
0.322961699962616,1618.8985210156734,9.5,83495228.43671991,50.0,DDoS-UDP_Flood
0.0,268.12086085659485,9.5,83128878.590481,42.0,DDoS-ICMP_Flood
0.0042412376403808,25686.58758257836,9.5,83098693.27511458,50.0,DDoS-UDP_Flood
0.0,8.01256242048194,9.5,83076493.4356155,54.0,DDoS-TCP_Flood
0.0,12.841712640048993,9.5,83149819.43276447,42.7,DDoS-ICMP_Flood
0.7625270891189575,3.723232164012143,9.5,83365489.03099838,55.6,DDoS-SynonymousIP_Flood
0.0,404.5237015961808,9.5,83128053.60607658,42.0,DDoS-ICMP_Flood
0.0,0.3497861717965266,9.5,83314578.73459154,54.0,DDoS-PSHACK_Flood
3.352051963806153,0.8223262592251153,9.5,83365316.72736473,54.0,DDoS-SynonymousIP_Flood
0.0,3.3626331822703293,9.5,83007883.54555523,162.0,DoS-UDP_Flood
0.0,0.7390636333657228,9.5,83128609.44887045,42.0,DDoS-ICMP_Flood
0.0,0.3999483175306078,9.5,83331727.64163822,54.0,DDoS-PSHACK_Flood
0.0,1.436727266997471,9.5,83006882.09146848,42.0,DoS-UDP_Flood
0.0,41.81737877677578,9.5,83072013.43799096,54.0,DDoS-TCP_Flood
0.0,2634.6130653266337,9.5,83090180.28365055,54.0,DDoS-SYN_Flood
0.0,56.6862950474041,9.5,83349174.29811198,54.0,DDoS-RSTFINFlood
0.0126067852973938,57.59291388237116,9.5,83314868.00158232,54.0,DDoS-PSHACK_Flood
0.142457754611969,6872.078655334625,9.5,83097601.13983528,50.0,DDoS-UDP_Flood
0.0,7.937774177797795,9.5,83034135.6716885,54.0,DDoS-TCP_Flood
0.0,20.16156281645367,9.5,83094031.97677699,54.16,DDoS-SYN_Flood
0.1214279127120971,5752.633030904628,9.5,83098750.5007762,50.2,DDoS-UDP_Flood
0.0,10.403369032749564,9.5,83076031.09049448,54.0,DDoS-TCP_Flood
0.2559172463417053,4049.321337289663,9.5,83789099.16320296,530.24,Mirai-udpplain
0.0,31.7586397171914,9.5,83089365.7062485,54.0,DDoS-SYN_Flood
0.0,2.000724100872308,9.5,83149980.10361433,42.0,DDoS-ICMP_Flood
0.0,140.49857635748498,9.5,83153711.11139211,42.0,DDoS-ICMP_Flood
0.0,1.004322175366031,9.5,83093496.81305236,54.0,DDoS-SYN_Flood
0.0087427735328674,18356.735591603738,9.5,83011469.38534911,50.4,DoS-UDP_Flood
0.0074337148666381,16.22888441779955,9.5,83089364.4163733,60.41,DDoS-SYN_Flood
0.0,91.72589198823442,9.5,83127981.1517074,42.0,DDoS-ICMP_Flood
0.0,2.3134033245099763,9.5,83348619.96584907,54.06,DDoS-RSTFINFlood
0.0,686.577835979702,9.5,83150265.26982006,42.0,DDoS-ICMP_Flood
0.0,6.732667927278332,9.5,83072463.68959089,54.0,DDoS-TCP_Flood
0.0,23.831814359417265,9.5,83089190.5802348,54.0,DDoS-SYN_Flood
0.0,1.0738220027095355,9.5,83067289.41308384,54.0,DDoS-TCP_Flood
0.0,0.0,9.5,83149574.81439751,42.56,DDoS-ICMP_Flood
0.0008215498924255,28.213562646458502,9.5,83124012.98604031,42.24,DDoS-ICMP_Flood
9.317093715667724,0.2146592282032478,9.5,82973544.42216219,54.0,DoS-SYN_Flood
0.0,1.2493437250704142,9.5,83093506.89698422,54.0,DDoS-SYN_Flood
0.1343265175819397,6491.345423713903,9.5,83106323.21593899,50.0,DDoS-UDP_Flood
0.0,26.94381971946797,9.5,83088904.37383121,54.0,DDoS-SYN_Flood
0.0242305517196655,19.025833769789337,9.5,83313999.94372766,54.0,DDoS-PSHACK_Flood
0.0,0.0,9.5,83127801.90713738,42.0,DDoS-ICMP_Flood
0.0,36.585783693727485,9.5,83344941.07887445,54.0,DDoS-RSTFINFlood
0.0,15.920018522665591,9.5,83033409.24323423,54.0,DDoS-TCP_Flood
0.0,17.486977440348884,9.5,83149386.82097514,42.0,DDoS-ICMP_Flood
0.0,15.504713179899309,9.5,83343836.6500192,54.0,DDoS-RSTFINFlood
0.0,0.0,9.5,83349174.04167002,54.0,DDoS-RSTFINFlood
0.0,195.018145044113,9.5,83007393.28799413,162.0,DoS-UDP_Flood
0.0,1.708635602223917,9.5,83314030.47436424,54.0,DDoS-PSHACK_Flood
4.319969568252564,0.4856627735660112,9.5,82973049.22935504,54.08,DoS-SYN_Flood
0.0,148.34153959683132,9.5,83124655.51244372,42.0,DDoS-ICMP_Flood
0.0,28.43468699027704,9.5,83093488.68713915,54.0,DDoS-SYN_Flood
0.0221863293647766,19.320277118240632,9.5,83094394.73346363,54.04,DDoS-SYN_Flood
0.0747173357009887,6606.694354811409,9.5,83098916.39884354,50.48,DDoS-UDP_Flood
0.0600234818458557,7654.441063916314,9.5,83123606.35711284,50.0,DDoS-UDP_Flood
0.0,1.297332742348411,9.5,83313869.37425877,54.0,DDoS-PSHACK_Flood
0.0761380767822265,10680.942269425675,9.5,83106626.42613801,50.1,DDoS-UDP_Flood
0.0,42.70033035891537,9.5,83149405.1732451,42.0,DDoS-ICMP_Flood
0.0,30.387231622454784,9.5,83344776.29279897,54.06,DDoS-RSTFINFlood
1.7148553395271302,1.804483987797222,9.5,83361124.36839113,54.0,DDoS-SynonymousIP_Flood
0.0,10.40503427574402,9.5,83330947.47321391,54.0,DDoS-PSHACK_Flood
4.84072046995163,0.4214343487729159,9.5,82946983.4020406,55.52,DoS-TCP_Flood
0.0,0.6641316747501236,9.5,83344764.8509041,54.0,DDoS-RSTFINFlood
4.578168616294861,0.461867763894228,9.5,82985269.07507545,53.96,DoS-SYN_Flood
0.0,3.8147159236248096,9.5,83331775.73535438,54.0,DDoS-PSHACK_Flood
0.0,1.9756656053846875,9.5,83127990.08052783,42.0,DDoS-ICMP_Flood
0.0,4.249280123923288,9.5,83318161.23334807,54.0,DDoS-PSHACK_Flood
4.566773285865784,0.4379459811728303,9.5,83331783.34785652,54.0,DDoS-PSHACK_Flood
0.2087571048736572,2939.7550155787026,9.5,83098361.58843477,50.0,DDoS-UDP_Flood
0.0,0.4773694728414498,9.5,83037260.41496392,54.0,DDoS-TCP_Flood
0.2843991780281067,4838.359130351408,9.5,83123606.59549114,50.0,DDoS-UDP_Flood
0.0,3.082875679406371,9.5,83132283.71050599,42.0,DDoS-ICMP_Flood
0.0496022081375122,15027.358664019834,9.5,83011752.42103201,50.0,DoS-UDP_Flood
0.0,73.71619389082217,9.5,83124136.56420746,42.18,DDoS-ICMP_Flood
0.0476420354843139,147205.98519001168,9.5,83098580.2676937,50.0,DDoS-UDP_Flood
0.0,1.3297859093650457,9.5,83076177.83263238,54.06,DDoS-TCP_Flood
0.0399525690078735,25.38477685411572,9.5,83344981.88411978,68.6,DDoS-RSTFINFlood
0.005203411579132,7.874239317692648,9.5,83361360.3689335,54.0,DDoS-SynonymousIP_Flood
0.0,33.79872921476432,9.5,83331088.78829068,54.06,DDoS-PSHACK_Flood
0.0,3.740618511915285,9.5,83482363.18135954,42.0,DDoS-ICMP_Flood
0.0110958576202392,23620.26360324956,9.5,83028449.45086937,50.16,DoS-UDP_Flood
5.820758855342865,0.4203954003012258,9.5,82925095.35521665,55.6,DoS-TCP_Flood
0.0,15.582273754836605,9.5,83033917.78322576,54.2,DDoS-TCP_Flood
0.0048889183998107,20.42305254506046,9.5,83090179.61279759,54.12,DDoS-SYN_Flood
0.0,16.569729842907115,9.5,83124013.42641664,42.0,DDoS-ICMP_Flood
0.0,489.2115330782867,9.5,83132489.332346,45.02,DDoS-ICMP_Flood
0.0,2.3698863407143294,9.5,83093234.81712677,54.0,DDoS-SYN_Flood
4.149338383674621,0.482004592322766,9.5,82972701.24585156,54.0,DoS-SYN_Flood
0.0019690299034118,34.803733413100936,9.5,83362364.48164672,54.32,DDoS-SynonymousIP_Flood
0.0,1.6033554982430065,9.5,83076370.9848717,54.0,DDoS-TCP_Flood
0.0,42.765200989013785,9.5,83693848.33528571,592.0,Mirai-greeth_flood
0.0,77.58250173410406,9.5,82985468.61348923,54.0,DoS-SYN_Flood
0.1016487431526184,5771.591275458994,9.5,83011834.55271529,50.2,DoS-UDP_Flood
0.0,15.744679892640622,9.5,82925803.36530061,54.0,DoS-TCP_Flood
0.0,1677721.5999999996,9.5,82946387.07697813,54.0,DoS-TCP_Flood
0.0,39.25505042233089,9.5,83072000.0366672,54.0,DDoS-TCP_Flood
0.0,3.483995672317158,9.5,83348115.7905257,54.0,DDoS-RSTFINFlood
6.36601448059082e-05,126.48980743657874,9.5,82977131.49014938,54.2,DoS-SYN_Flood
0.0493126678466796,1.119019275959903,9.5,83089857.38853435,54.04,DDoS-SYN_Flood
5.489278798103332,0.3643465911195357,9.5,82951118.06769158,54.0,DoS-TCP_Flood
4.560912959575653,0.4385091645226424,9.5,82943395.08019292,54.0,DoS-TCP_Flood
0.0,1.0604217727948082,9.5,83313908.21953206,54.06,DDoS-PSHACK_Flood
0.0762448620796203,6280.596300649595,9.5,83123551.08081941,50.0,DDoS-UDP_Flood
0.1406746125221252,4465.914046031886,9.5,83015816.2821095,50.0,DoS-UDP_Flood
0.0,6.530528865990617,9.5,83483270.73868144,42.0,DDoS-ICMP_Flood
0.0601424121856689,10592.958774780824,9.5,83107453.87334998,50.0,DDoS-UDP_Flood
0.0,57.58717082681165,9.5,83345132.18976426,54.0,DDoS-RSTFINFlood
447.0734687566757,0.2829109701866362,13.5,166854720.01835018,115.2,DNS_Spoofing
0.6352286267280579,0.9761704273076712,9.5,83362544.74093845,54.0,DDoS-SynonymousIP_Flood
